Visit ID,Dither Index,Aperture,Exp Time,Target,Orient Used,RA Center Rot,Dec Center Rot,s_region
01180013001,1,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175417,-27.776797,POLYGON ICRS 53.20669055002865 -27.81407043608283 53.12362283985427 -27.7709102234013 53.14466877634778 -27.739600241003302 53.22669310906159 -27.782188288877933 ,
01180013001,2,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175708,-27.776654,POLYGON ICRS 53.206982342769145 -27.813927583103123 53.123914625763696 -27.77076754479657 53.14496045077929 -27.73945751823669 53.22698478992301 -27.782045393882186 ,
01180013001,3,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175714,-27.776881,POLYGON ICRS 53.20698833909553 -27.814154034690777 53.12392044681904 -27.770993999915504 53.144966313927355 -27.739683972470914 53.22699082616276 -27.782271844603372 ,
01180013001,4,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175498,-27.777032,POLYGON ICRS 53.20677188028205 -27.814304695695114 53.123703958954366 -27.771144531554004 53.144749917407225 -27.739834536874355 53.22677445856847 -27.78242253677581 ,
01180013001,5,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175271,-27.777092,POLYGON ICRS 53.20654490833635 -27.814365413616542 53.12347703080304 -27.77120511384925 53.144523066217936 -27.73989515351622 53.226547564373924 -27.782483287380387 ,
01180013001,6,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175125,-27.776940,POLYGON ICRS 53.206398756520926 -27.814213288449594 53.12333105317998 -27.771052901393716 53.144377101151726 -27.739742963157937 53.22640142743333 -27.78233118326108 ,
01180013001,7,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175119,-27.776714,POLYGON ICRS 53.206392761420176 -27.813986836836595 53.12332523334778 -27.770826446250226 53.144371239225585 -27.73951650889876 53.226395392417956 -27.782104732514142 ,
01180013001,8,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175335,-27.776563,POLYGON ICRS 53.20660922012569 -27.81383617642291 53.12354172110318 -27.770675915201195 53.14458763563774 -27.73936594508496 53.22661175990557 -27.781954040932533 ,
01180013001,9,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175562,-27.776502,POLYGON ICRS 53.2068361909297 -27.813775458396265 53.12376864811508 -27.770615332800276 53.14481448568891 -27.73930532833782 53.2268386529598 -27.781893290223085 ,
01180013001,1,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175417,-27.776797,POLYGON ICRS 53.20669055002865 -27.81407043608283 53.12362283985427 -27.7709102234013 53.14466877634778 -27.739600241003302 53.22669310906159 -27.782188288877933 ,
01180013001,2,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175708,-27.776654,POLYGON ICRS 53.206982342769145 -27.813927583103123 53.123914625763696 -27.77076754479657 53.14496045077929 -27.73945751823669 53.22698478992301 -27.782045393882186 ,
01180013001,3,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175714,-27.776881,POLYGON ICRS 53.20698833909553 -27.814154034690777 53.12392044681904 -27.770993999915504 53.144966313927355 -27.739683972470914 53.22699082616276 -27.782271844603372 ,
01180013001,4,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175498,-27.777032,POLYGON ICRS 53.20677188028205 -27.814304695695114 53.123703958954366 -27.771144531554004 53.144749917407225 -27.739834536874355 53.22677445856847 -27.78242253677581 ,
01180013001,5,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175271,-27.777092,POLYGON ICRS 53.20654490833635 -27.814365413616542 53.12347703080304 -27.77120511384925 53.144523066217936 -27.73989515351622 53.226547564373924 -27.782483287380387 ,
01180013001,6,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175125,-27.776940,POLYGON ICRS 53.206398756520926 -27.814213288449594 53.12333105317998 -27.771052901393716 53.144377101151726 -27.739742963157937 53.22640142743333 -27.78233118326108 ,
01180013001,7,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175119,-27.776714,POLYGON ICRS 53.206392761420176 -27.813986836836595 53.12332523334778 -27.770826446250226 53.144371239225585 -27.73951650889876 53.226395392417956 -27.782104732514142 ,
01180013001,8,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175335,-27.776563,POLYGON ICRS 53.20660922012569 -27.81383617642291 53.12354172110318 -27.770675915201195 53.14458763563774 -27.73936594508496 53.22661175990557 -27.781954040932533 ,
01180013001,9,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175562,-27.776502,POLYGON ICRS 53.2068361909297 -27.813775458396265 53.12376864811508 -27.770615332800276 53.14481448568891 -27.73930532833782 53.2268386529598 -27.781893290223085 ,
01180013001,1,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175417,-27.776797,POLYGON ICRS 53.20669055002865 -27.81407043608283 53.12362283985427 -27.7709102234013 53.14466877634778 -27.739600241003302 53.22669310906159 -27.782188288877933 ,
01180013001,2,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175708,-27.776654,POLYGON ICRS 53.206982342769145 -27.813927583103123 53.123914625763696 -27.77076754479657 53.14496045077929 -27.73945751823669 53.22698478992301 -27.782045393882186 ,
01180013001,3,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175714,-27.776881,POLYGON ICRS 53.20698833909553 -27.814154034690777 53.12392044681904 -27.770993999915504 53.144966313927355 -27.739683972470914 53.22699082616276 -27.782271844603372 ,
01180013001,4,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175498,-27.777032,POLYGON ICRS 53.20677188028205 -27.814304695695114 53.123703958954366 -27.771144531554004 53.144749917407225 -27.739834536874355 53.22677445856847 -27.78242253677581 ,
01180013001,5,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175271,-27.777092,POLYGON ICRS 53.20654490833635 -27.814365413616542 53.12347703080304 -27.77120511384925 53.144523066217936 -27.73989515351622 53.226547564373924 -27.782483287380387 ,
01180013001,6,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175125,-27.776940,POLYGON ICRS 53.206398756520926 -27.814213288449594 53.12333105317998 -27.771052901393716 53.144377101151726 -27.739742963157937 53.22640142743333 -27.78233118326108 ,
01180013001,7,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175119,-27.776714,POLYGON ICRS 53.206392761420176 -27.813986836836595 53.12332523334778 -27.770826446250226 53.144371239225585 -27.73951650889876 53.226395392417956 -27.782104732514142 ,
01180013001,8,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175335,-27.776563,POLYGON ICRS 53.20660922012569 -27.81383617642291 53.12354172110318 -27.770675915201195 53.14458763563774 -27.73936594508496 53.22661175990557 -27.781954040932533 ,
01180013001,9,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175562,-27.776502,POLYGON ICRS 53.2068361909297 -27.813775458396265 53.12376864811508 -27.770615332800276 53.14481448568891 -27.73930532833782 53.2268386529598 -27.781893290223085 ,
01180013001,1,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175417,-27.776797,POLYGON ICRS 53.20669055002865 -27.81407043608283 53.12362283985427 -27.7709102234013 53.14466877634778 -27.739600241003302 53.22669310906159 -27.782188288877933 ,
01180013001,2,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175708,-27.776654,POLYGON ICRS 53.206982342769145 -27.813927583103123 53.123914625763696 -27.77076754479657 53.14496045077929 -27.73945751823669 53.22698478992301 -27.782045393882186 ,
01180013001,3,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175714,-27.776881,POLYGON ICRS 53.20698833909553 -27.814154034690777 53.12392044681904 -27.770993999915504 53.144966313927355 -27.739683972470914 53.22699082616276 -27.782271844603372 ,
01180013001,4,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175498,-27.777032,POLYGON ICRS 53.20677188028205 -27.814304695695114 53.123703958954366 -27.771144531554004 53.144749917407225 -27.739834536874355 53.22677445856847 -27.78242253677581 ,
01180013001,5,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175271,-27.777092,POLYGON ICRS 53.20654490833635 -27.814365413616542 53.12347703080304 -27.77120511384925 53.144523066217936 -27.73989515351622 53.226547564373924 -27.782483287380387 ,
01180013001,6,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175125,-27.776940,POLYGON ICRS 53.206398756520926 -27.814213288449594 53.12333105317998 -27.771052901393716 53.144377101151726 -27.739742963157937 53.22640142743333 -27.78233118326108 ,
01180013001,7,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175119,-27.776714,POLYGON ICRS 53.206392761420176 -27.813986836836595 53.12332523334778 -27.770826446250226 53.144371239225585 -27.73951650889876 53.226395392417956 -27.782104732514142 ,
01180013001,8,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175335,-27.776563,POLYGON ICRS 53.20660922012569 -27.81383617642291 53.12354172110318 -27.770675915201195 53.14458763563774 -27.73936594508496 53.22661175990557 -27.781954040932533 ,
01180013001,9,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175562,-27.776502,POLYGON ICRS 53.2068361909297 -27.813775458396265 53.12376864811508 -27.770615332800276 53.14481448568891 -27.73930532833782 53.2268386529598 -27.781893290223085 ,
01180013001,1,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175417,-27.776797,POLYGON ICRS 53.20669055002865 -27.81407043608283 53.12362283985427 -27.7709102234013 53.14466877634778 -27.739600241003302 53.22669310906159 -27.782188288877933 ,
01180013001,2,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175708,-27.776654,POLYGON ICRS 53.206982342769145 -27.813927583103123 53.123914625763696 -27.77076754479657 53.14496045077929 -27.73945751823669 53.22698478992301 -27.782045393882186 ,
01180013001,3,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175714,-27.776881,POLYGON ICRS 53.20698833909553 -27.814154034690777 53.12392044681904 -27.770993999915504 53.144966313927355 -27.739683972470914 53.22699082616276 -27.782271844603372 ,
01180013001,4,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175498,-27.777032,POLYGON ICRS 53.20677188028205 -27.814304695695114 53.123703958954366 -27.771144531554004 53.144749917407225 -27.739834536874355 53.22677445856847 -27.78242253677581 ,
01180013001,5,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175271,-27.777092,POLYGON ICRS 53.20654490833635 -27.814365413616542 53.12347703080304 -27.77120511384925 53.144523066217936 -27.73989515351622 53.226547564373924 -27.782483287380387 ,
01180013001,6,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175125,-27.776940,POLYGON ICRS 53.206398756520926 -27.814213288449594 53.12333105317998 -27.771052901393716 53.144377101151726 -27.739742963157937 53.22640142743333 -27.78233118326108 ,
01180013001,7,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175119,-27.776714,POLYGON ICRS 53.206392761420176 -27.813986836836595 53.12332523334778 -27.770826446250226 53.144371239225585 -27.73951650889876 53.226395392417956 -27.782104732514142 ,
01180013001,8,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175335,-27.776563,POLYGON ICRS 53.20660922012569 -27.81383617642291 53.12354172110318 -27.770675915201195 53.14458763563774 -27.73936594508496 53.22661175990557 -27.781954040932533 ,
01180013001,9,NRCALL_FULL,12368.763,POINTINGTHREE-B,30.00002524,53.175562,-27.776502,POLYGON ICRS 53.2068361909297 -27.813775458396265 53.12376864811508 -27.770615332800276 53.14481448568891 -27.73930532833782 53.2268386529598 -27.781893290223085 ,
01180014001,1,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175526,-27.776675,POLYGON ICRS 53.20680050956167 -27.813947739415653 53.123732683640284 -27.770787841287245 53.14477844534395 -27.739477779336596 53.22680289127449 -27.7820655162476 ,
01180014001,2,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175638,-27.776909,POLYGON ICRS 53.206912283409125 -27.814182248239607 53.12384423404727 -27.771022416843437 53.14489000900898 -27.73971233800421 53.22691467548876 -27.782300008972413 ,
01180014001,3,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175792,-27.776576,POLYGON ICRS 53.20706565065136 -27.81384887903812 53.123997794901 -27.770689139355966 53.1450434612952 -27.73937903727972 53.227067936397326 -27.78196661769096 ,
01180014001,4,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175903,-27.776810,POLYGON ICRS 53.207177397736075 -27.814083373813503 53.124109318566234 -27.77092370084796 53.14515499822271 -27.739613581887113 53.22717969385337 -27.782201096370954 ,
01180014001,1,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175526,-27.776675,POLYGON ICRS 53.20680050956167 -27.813947739415653 53.123732683640284 -27.770787841287245 53.14477844534395 -27.739477779336596 53.22680289127449 -27.7820655162476 ,
01180014001,2,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175638,-27.776909,POLYGON ICRS 53.206912283409125 -27.814182248239607 53.12384423404727 -27.771022416843437 53.14489000900898 -27.73971233800421 53.22691467548876 -27.782300008972413 ,
01180014001,3,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175792,-27.776576,POLYGON ICRS 53.20706565065136 -27.81384887903812 53.123997794901 -27.770689139355966 53.1450434612952 -27.73937903727972 53.227067936397326 -27.78196661769096 ,
01180014001,4,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175903,-27.776810,POLYGON ICRS 53.207177397736075 -27.814083373813503 53.124109318566234 -27.77092370084796 53.14515499822271 -27.739613581887113 53.22717969385337 -27.782201096370954 ,
01180014001,1,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175526,-27.776675,POLYGON ICRS 53.20680050956167 -27.813947739415653 53.123732683640284 -27.770787841287245 53.14477844534395 -27.739477779336596 53.22680289127449 -27.7820655162476 ,
01180014001,2,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175638,-27.776909,POLYGON ICRS 53.206912283409125 -27.814182248239607 53.12384423404727 -27.771022416843437 53.14489000900898 -27.73971233800421 53.22691467548876 -27.782300008972413 ,
01180014001,3,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175792,-27.776576,POLYGON ICRS 53.20706565065136 -27.81384887903812 53.123997794901 -27.770689139355966 53.1450434612952 -27.73937903727972 53.227067936397326 -27.78196661769096 ,
01180014001,4,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.175903,-27.776810,POLYGON ICRS 53.207177397736075 -27.814083373813503 53.124109318566234 -27.77092370084796 53.14515499822271 -27.739613581887113 53.22717969385337 -27.782201096370954 ,
01180014001,1,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174474,-27.778242,POLYGON ICRS 53.20574763031198 -27.81551535277913 53.12267902572692 -27.772354825200352 53.14372539327796 -27.74104492270851 53.22575060936106 -27.78363328120861 ,
01180014001,2,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174585,-27.778477,POLYGON ICRS 53.2058594034973 -27.815749862449707 53.12279057546687 -27.772589401601238 53.143836956282584 -27.7412794822219 53.22586239291978 -27.783867774781072 ,
01180014001,3,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174739,-27.778143,POLYGON ICRS 53.20601277618568 -27.815416494411636 53.122944141760186 -27.77225612527826 53.143990413997365 -27.740946182659115 53.22601565926335 -27.78353438466013 ,
01180014001,4,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174850,-27.778378,POLYGON ICRS 53.20612452260804 -27.81565099003342 53.12305566475815 -27.772490687614777 53.14410195026424 -27.741180728112056 53.22612741606364 -27.783768864187607 ,
01180014001,1,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174474,-27.778242,POLYGON ICRS 53.20574763031198 -27.81551535277913 53.12267902572692 -27.772354825200352 53.14372539327796 -27.74104492270851 53.22575060936106 -27.78363328120861 ,
01180014001,2,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174585,-27.778477,POLYGON ICRS 53.2058594034973 -27.815749862449707 53.12279057546687 -27.772589401601238 53.143836956282584 -27.7412794822219 53.22586239291978 -27.783867774781072 ,
01180014001,3,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174739,-27.778143,POLYGON ICRS 53.20601277618568 -27.815416494411636 53.122944141760186 -27.77225612527826 53.143990413997365 -27.740946182659115 53.22601565926335 -27.78353438466013 ,
01180014001,4,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174850,-27.778378,POLYGON ICRS 53.20612452260804 -27.81565099003342 53.12305566475815 -27.772490687614777 53.14410195026424 -27.741180728112056 53.22612741606364 -27.783768864187607 ,
01180014001,1,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174474,-27.778242,POLYGON ICRS 53.20574763031198 -27.81551535277913 53.12267902572692 -27.772354825200352 53.14372539327796 -27.74104492270851 53.22575060936106 -27.78363328120861 ,
01180014001,2,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174585,-27.778477,POLYGON ICRS 53.2058594034973 -27.815749862449707 53.12279057546687 -27.772589401601238 53.143836956282584 -27.7412794822219 53.22586239291978 -27.783867774781072 ,
01180014001,3,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174739,-27.778143,POLYGON ICRS 53.20601277618568 -27.815416494411636 53.122944141760186 -27.77225612527826 53.143990413997365 -27.740946182659115 53.22601565926335 -27.78353438466013 ,
01180014001,4,NRCALL_FULL,5497.228,POINTINGTHREE-C,30.00002524,53.174850,-27.778378,POLYGON ICRS 53.20612452260804 -27.81565099003342 53.12305566475815 -27.772490687614777 53.14410195026424 -27.741180728112056 53.22612741606364 -27.783768864187607 ,
01180015001,1,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174542,-27.778119,POLYGON ICRS 53.20581593078343 -27.815392658108067 53.12274721042287 -27.77223244508326 53.14379340317505 -27.740922463035133 53.22581873250298 -27.783510510570636 ,
01180015001,2,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174833,-27.777977,POLYGON ICRS 53.20610772707414 -27.815249805124665 53.12303899988203 -27.772089766484616 53.14408508114872 -27.740779740272103 53.22611041690698 -27.783367615568807 ,
01180015001,3,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174839,-27.778203,POLYGON ICRS 53.20611372347722 -27.81547625671226 53.123044821002125 -27.77231622160366 53.144090944364386 -27.741006194506383 53.22611645322613 -27.783594066289936 ,
01180015001,4,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174623,-27.778354,POLYGON ICRS 53.2058972620308 -27.81562691771927 53.12282833050254 -27.772466753237666 53.143874545215574 -27.741156758907152 53.22590008300513 -27.783744758466813 ,
01180015001,5,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174396,-27.778414,POLYGON ICRS 53.2056702873227 -27.8156876356436 53.12260139959178 -27.772527335528196 53.14364769127209 -27.741217375546228 53.22567318605346 -27.783805509076103 ,
01180015001,6,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174250,-27.778262,POLYGON ICRS 53.205524133725454 -27.81553551047847 53.12245542019877 -27.77237512306954 53.143501724436796 -27.741065185186073 53.225527047332065 -27.78365340495981 ,
01180015001,7,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174244,-27.778036,POLYGON ICRS 53.2055181385481 -27.815309058865523 53.12244960030192 -27.772148667925933 53.143495862443125 -27.74083873092684 53.22552101223737 -27.783426954212985 ,
01180015001,8,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174460,-27.777885,POLYGON ICRS 53.20573459988654 -27.81515839844917 53.12266609069222 -27.77199813688151 53.143712261483955 -27.740688167115763 53.2257373823517 -27.783276262626885 ,
01180015001,9,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174687,-27.777824,POLYGON ICRS 53.20596157345288 -27.815097680419683 53.12289302046346 -27.771937554485305 53.143939114289225 -27.740627550371414 53.22596427816295 -27.783215511912772 ,
01180015001,1,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174542,-27.778119,POLYGON ICRS 53.20581593078343 -27.815392658108067 53.12274721042287 -27.77223244508326 53.14379340317505 -27.740922463035133 53.22581873250298 -27.783510510570636 ,
01180015001,2,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174833,-27.777977,POLYGON ICRS 53.20610772707414 -27.815249805124665 53.12303899988203 -27.772089766484616 53.14408508114872 -27.740779740272103 53.22611041690698 -27.783367615568807 ,
01180015001,3,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174839,-27.778203,POLYGON ICRS 53.20611372347722 -27.81547625671226 53.123044821002125 -27.77231622160366 53.144090944364386 -27.741006194506383 53.22611645322613 -27.783594066289936 ,
01180015001,4,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174623,-27.778354,POLYGON ICRS 53.2058972620308 -27.81562691771927 53.12282833050254 -27.772466753237666 53.143874545215574 -27.741156758907152 53.22590008300513 -27.783744758466813 ,
01180015001,5,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174396,-27.778414,POLYGON ICRS 53.2056702873227 -27.8156876356436 53.12260139959178 -27.772527335528196 53.14364769127209 -27.741217375546228 53.22567318605346 -27.783805509076103 ,
01180015001,6,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174250,-27.778262,POLYGON ICRS 53.205524133725454 -27.81553551047847 53.12245542019877 -27.77237512306954 53.143501724436796 -27.741065185186073 53.225527047332065 -27.78365340495981 ,
01180015001,7,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174244,-27.778036,POLYGON ICRS 53.2055181385481 -27.815309058865523 53.12244960030192 -27.772148667925933 53.143495862443125 -27.74083873092684 53.22552101223737 -27.783426954212985 ,
01180015001,8,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174460,-27.777885,POLYGON ICRS 53.20573459988654 -27.81515839844917 53.12266609069222 -27.77199813688151 53.143712261483955 -27.740688167115763 53.2257373823517 -27.783276262626885 ,
01180015001,9,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174687,-27.777824,POLYGON ICRS 53.20596157345288 -27.815097680419683 53.12289302046346 -27.771937554485305 53.143939114289225 -27.740627550371414 53.22596427816295 -27.783215511912772 ,
01180015001,1,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174542,-27.778119,POLYGON ICRS 53.20581593078343 -27.815392658108067 53.12274721042287 -27.77223244508326 53.14379340317505 -27.740922463035133 53.22581873250298 -27.783510510570636 ,
01180015001,2,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174833,-27.777977,POLYGON ICRS 53.20610772707414 -27.815249805124665 53.12303899988203 -27.772089766484616 53.14408508114872 -27.740779740272103 53.22611041690698 -27.783367615568807 ,
01180015001,3,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174839,-27.778203,POLYGON ICRS 53.20611372347722 -27.81547625671226 53.123044821002125 -27.77231622160366 53.144090944364386 -27.741006194506383 53.22611645322613 -27.783594066289936 ,
01180015001,4,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174623,-27.778354,POLYGON ICRS 53.2058972620308 -27.81562691771927 53.12282833050254 -27.772466753237666 53.143874545215574 -27.741156758907152 53.22590008300513 -27.783744758466813 ,
01180015001,5,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174396,-27.778414,POLYGON ICRS 53.2056702873227 -27.8156876356436 53.12260139959178 -27.772527335528196 53.14364769127209 -27.741217375546228 53.22567318605346 -27.783805509076103 ,
01180015001,6,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174250,-27.778262,POLYGON ICRS 53.205524133725454 -27.81553551047847 53.12245542019877 -27.77237512306954 53.143501724436796 -27.741065185186073 53.225527047332065 -27.78365340495981 ,
01180015001,7,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174244,-27.778036,POLYGON ICRS 53.2055181385481 -27.815309058865523 53.12244960030192 -27.772148667925933 53.143495862443125 -27.74083873092684 53.22552101223737 -27.783426954212985 ,
01180015001,8,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174460,-27.777885,POLYGON ICRS 53.20573459988654 -27.81515839844917 53.12266609069222 -27.77199813688151 53.143712261483955 -27.740688167115763 53.2257373823517 -27.783276262626885 ,
01180015001,9,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174687,-27.777824,POLYGON ICRS 53.20596157345288 -27.815097680419683 53.12289302046346 -27.771937554485305 53.143939114289225 -27.740627550371414 53.22596427816295 -27.783215511912772 ,
01180015001,1,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174542,-27.778119,POLYGON ICRS 53.20581593078343 -27.815392658108067 53.12274721042287 -27.77223244508326 53.14379340317505 -27.740922463035133 53.22581873250298 -27.783510510570636 ,
01180015001,2,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174833,-27.777977,POLYGON ICRS 53.20610772707414 -27.815249805124665 53.12303899988203 -27.772089766484616 53.14408508114872 -27.740779740272103 53.22611041690698 -27.783367615568807 ,
01180015001,3,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174839,-27.778203,POLYGON ICRS 53.20611372347722 -27.81547625671226 53.123044821002125 -27.77231622160366 53.144090944364386 -27.741006194506383 53.22611645322613 -27.783594066289936 ,
01180015001,4,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174623,-27.778354,POLYGON ICRS 53.2058972620308 -27.81562691771927 53.12282833050254 -27.772466753237666 53.143874545215574 -27.741156758907152 53.22590008300513 -27.783744758466813 ,
01180015001,5,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174396,-27.778414,POLYGON ICRS 53.2056702873227 -27.8156876356436 53.12260139959178 -27.772527335528196 53.14364769127209 -27.741217375546228 53.22567318605346 -27.783805509076103 ,
01180015001,6,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174250,-27.778262,POLYGON ICRS 53.205524133725454 -27.81553551047847 53.12245542019877 -27.77237512306954 53.143501724436796 -27.741065185186073 53.225527047332065 -27.78365340495981 ,
01180015001,7,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174244,-27.778036,POLYGON ICRS 53.2055181385481 -27.815309058865523 53.12244960030192 -27.772148667925933 53.143495862443125 -27.74083873092684 53.22552101223737 -27.783426954212985 ,
01180015001,8,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174460,-27.777885,POLYGON ICRS 53.20573459988654 -27.81515839844917 53.12266609069222 -27.77199813688151 53.143712261483955 -27.740688167115763 53.2257373823517 -27.783276262626885 ,
01180015001,9,NRCALL_FULL,12368.763,POINTINGTHREE-A,30.00002524,53.174687,-27.777824,POLYGON ICRS 53.20596157345288 -27.815097680419683 53.12289302046346 -27.771937554485305 53.143939114289225 -27.740627550371414 53.22596427816295 -27.783215511912772 ,
