    0.18       0.0000      21.4285      18.2882      29.2626      29.2626      10.1099      10.1099
    0.18       0.0000      21.4221      18.2817      29.2562      29.2562      10.1118      10.1118
    0.18       0.0000      21.4156      18.2752      29.2497      29.2497      10.1137      10.1137
    0.19       0.0000      21.4091      18.2688      29.2432      29.2432      10.1155      10.1155
    0.19       0.0000      21.4027      18.2623      29.2367      29.2367      10.1174      10.1174
    0.19       0.0000      21.3962      18.2559      29.2303      29.2303      10.1193      10.1193
    0.19       0.0000      21.3897      18.2495      29.2238      29.2238      10.1212      10.1212
    0.19       0.0000      21.3833      18.2432      29.2174      29.2174      10.1231      10.1231
    0.19       0.0000      21.3768      18.2368      29.2109      29.2109      10.1250      10.1250
    0.19       0.0000      21.3704      18.2305      29.2044      29.2044      10.1269      10.1269
    0.19       0.0000      21.3639      18.2243      29.1980      29.1980      10.1288      10.1288
    0.19       0.0000      21.3575      18.2180      29.1916      29.1916      10.1308      10.1308
    0.19       0.0000      21.3510      18.2118      29.1851      29.1851      10.1327      10.1327
    0.19       0.0000      21.3446      18.2056      29.1787      29.1787      10.1346      10.1346
    0.19       0.0000      21.3382      18.1994      29.1722      29.1722      10.1366      10.1366
    0.19       0.0000      21.3317      18.1933      29.1658      29.1658      10.1385      10.1385
    0.19       0.0000      21.3253      18.1871      29.1594      29.1594      10.1405      10.1405
    0.19       0.0000      21.3189      18.1810      29.1530      29.1530      10.1424      10.1424
    0.20       0.0000      21.3125      18.1750      29.1465      29.1465      10.1444      10.1444
    0.20       0.0000      21.3060      18.1689      29.1401      29.1401      10.1463      10.1463
    0.20       0.0000      21.2996      18.1629      29.1337      29.1337      10.1483      10.1483
    0.20       0.0000      21.2932      18.1569      29.1273      29.1273      10.1503      10.1503
    0.20       0.0000      21.2868      18.1509      29.1209      29.1209      10.1523      10.1523
    0.20       0.0000      21.2804      18.1450      29.1145      29.1145      10.1542      10.1542
    0.20       0.0000      21.2740      18.1391      29.1081      29.1081      10.1562      10.1562
    0.20       0.0000      21.2676      18.1332      29.1017      29.1017      10.1582      10.1582
    0.20       0.0000      21.2612      18.1273      29.0953      29.0953      10.1602      10.1602
    0.20       0.0000      21.2548      18.1214      29.0889      29.0889      10.1622      10.1622
    0.20       0.0000      21.2485      18.1156      29.0825      29.0825      10.1642      10.1642
    0.20       0.0000      21.2421      18.1098      29.0762      29.0762      10.1663      10.1663
    0.20       0.0000      21.2357      18.1040      29.0698      29.0698      10.1683      10.1683
    0.20       0.0000      21.2293      18.0983      29.0634      29.0634      10.1703      10.1703
    0.21       0.0000      21.2230      18.0925      29.0570      29.0570      10.1724      10.1724
    0.21       0.0000      21.2166      18.0868      29.0507      29.0507      10.1744      10.1744
    0.21       0.0000      21.2102      18.0811      29.0443      29.0443      10.1764      10.1764
    0.21       0.0000      21.2039      18.0755      29.0380      29.0380      10.1785      10.1785
